time (UTC),pressureRow,Depth (m),Temperature (degC ITS-90),bin_centre,x,y
1965-10-31 00:00:00+00:00,40,2027.063622,1.95,2025,172.68871629287025,228.28571428571428
1965-10-31 00:00:00+00:00,44,2245.092346,1.84,2225,172.68871629287025,248.85714285714286
1965-10-31 00:00:00+00:00,50,2536.840587,1.74,2525,172.68871629287025,279.7142857142857
1965-10-31 00:00:00+00:00,55,2750.266165,1.66,2775,172.68871629287025,305.4285714285714
1965-10-31 00:00:00+00:00,60,3047.801197,1.6,3025,172.68871629287025,331.1428571428571
1965-10-31 00:00:00+00:00,65,3277.077694,1.56,3275,172.68871629287025,356.85714285714283
1965-10-31 00:00:00+00:00,71,3559.934999,1.53,3575,172.68871629287025,387.7142857142857
1965-10-31 00:00:00+00:00,76,3830.793779,1.52,3825,172.68871629287025,413.42857142857144
1965-10-31 00:00:00+00:00,81,4068.083572,1.525,4075,172.68871629287025,439.1428571428571
1965-10-31 00:00:00+00:00,85,4278.87334,1.53,4275,172.68871629287025,459.71428571428567
1965-12-31 00:00:00+00:00,0,21.38490148,6.262,25,175.0416266689938,22.571428571428573
1965-12-31 00:00:00+00:00,1,85.24790632,6.27,75,175.0416266689938,27.714285714285715
1965-12-31 00:00:00+00:00,2,134.1928428,4.745,125,175.0416266689938,32.857142857142854
1965-12-31 00:00:00+00:00,3,182.6446404,3.755,175,175.0416266689938,38
1965-12-31 00:00:00+00:00,4,244.2348213,3.51,225,175.0416266689938,43.14285714285714
1965-12-31 00:00:00+00:00,5,292.7123799,3.57,275,175.0416266689938,48.28571428571429
1965-12-31 00:00:00+00:00,7,392.7331149,3.55,375,175.0416266689938,58.57142857142857
1966-01-31 00:00:00+00:00,0,15.64774022,5.781638889,25,176.23736800767955,22.571428571428573
1966-01-31 00:00:00+00:00,1,72.95119403,5.794166667,75,176.23736800767955,27.714285714285715
1966-01-31 00:00:00+00:00,2,120.3168501,5.230833333,125,176.23736800767955,32.857142857142854
1966-01-31 00:00:00+00:00,3,169.9014641,4.08,175,176.23736800767955,38
1966-01-31 00:00:00+00:00,4,216.0905809,3.548333333,225,176.23736800767955,43.14285714285714
1966-01-31 00:00:00+00:00,5,269.9906578,3.49,275,176.23736800767955,48.28571428571429
1966-01-31 00:00:00+00:00,6,300.4603222,3.54,325,176.23736800767955,53.42857142857143
1966-01-31 00:00:00+00:00,7,390.7153529,3.5675,375,176.23736800767955,58.57142857142857
1966-01-31 00:00:00+00:00,8,400.8228688,3.54,425,176.23736800767955,63.714285714285715
1966-01-31 00:00:00+00:00,9,490.783445,3.556666667,475,176.23736800767955,68.85714285714286
1966-01-31 00:00:00+00:00,10,500.8972752,3.61,525,176.23736800767955,74
1966-01-31 00:00:00+00:00,11,590.2257481,3.47,575,176.23736800767955,79.14285714285714
1966-01-31 00:00:00+00:00,12,601.0194084,3.48,625,176.23736800767955,84.28571428571428
1966-01-31 00:00:00+00:00,15,780.1416966,3.25,775,176.23736800767955,99.71428571428571
1966-01-31 00:00:00+00:00,19,978.4196143,2.95,975,176.23736800767955,120.28571428571429
1966-01-31 00:00:00+00:00,23,1176.376704,2.6725,1175,176.23736800767955,140.85714285714286
1966-01-31 00:00:00+00:00,28,1445.332765,2.38,1425,176.23736800767955,166.57142857142858
1966-01-31 00:00:00+00:00,29,1483.608372,2.35,1475,176.23736800767955,171.71428571428572
1966-01-31 00:00:00+00:00,38,1932.36179,2,1925,176.23736800767955,218
1966-01-31 00:00:00+00:00,39,1982.94803,1.97,1975,176.23736800767955,223.14285714285714
1966-01-31 00:00:00+00:00,48,2435.808943,1.775,2425,176.23736800767955,269.42857142857144
1966-01-31 00:00:00+00:00,58,2932.21959,1.635,2925,176.23736800767955,320.8571428571429
1966-01-31 00:00:00+00:00,68,3412.294737,1.54,3425,176.23736800767955,372.2857142857143
1966-01-31 00:00:00+00:00,69,3454.361094,1.54,3475,176.23736800767955,377.42857142857144
1966-01-31 00:00:00+00:00,78,3902.65896,1.51,3925,176.23736800767955,423.7142857142857
1966-01-31 00:00:00+00:00,79,3964.34029,1.53,3975,176.23736800767955,428.8571428571429
1966-01-31 00:00:00+00:00,83,4169.885753,1.55,4175,176.23736800767955,449.42857142857144
1966-03-31 00:00:00+00:00,0,14.99137488,4.8736,25,178.5131337813073,22.571428571428573
1966-03-31 00:00:00+00:00,1,70.68997502,4.909,75,178.5131337813073,27.714285714285715
1966-03-31 00:00:00+00:00,2,119.0553015,4.84,125,178.5131337813073,32.857142857142854
1966-03-31 00:00:00+00:00,3,169.1623729,4.102,175,178.5131337813073,38
1966-03-31 00:00:00+00:00,4,213.9449919,3.582,225,178.5131337813073,43.14285714285714
1966-03-31 00:00:00+00:00,5,268.4758697,3.468,275,178.5131337813073,48.28571428571429
1966-03-31 00:00:00+00:00,6,301.4687697,3.49,325,178.5131337813073,53.42857142857143
1966-03-31 00:00:00+00:00,7,392.2325941,3.505,375,178.5131337813073,58.57142857142857
1966-03-31 00:00:00+00:00,8,402.5050855,3.533333333,425,178.5131337813073,63.714285714285715
1966-03-31 00:00:00+00:00,9,493.3146395,3.535,475,178.5131337813073,68.85714285714286
1966-03-31 00:00:00+00:00,10,503.4215936,3.555,525,178.5131337813073,74
1966-03-31 00:00:00+00:00,11,586.8613701,3.46,575,178.5131337813073,79.14285714285714
1966-03-31 00:00:00+00:00,12,604.7248996,3.43,625,178.5131337813073,84.28571428571428
1966-03-31 00:00:00+00:00,15,788.2495715,3.23,775,178.5131337813073,99.71428571428571
1966-03-31 00:00:00+00:00,16,802.414514,3.185,825,178.5131337813073,104.85714285714286
1966-03-31 00:00:00+00:00,19,992.3593005,2.895,975,178.5131337813073,120.28571428571429
1966-03-31 00:00:00+00:00,20,1004.004533,2.88,1025,178.5131337813073,125.42857142857143
1966-03-31 00:00:00+00:00,23,1193.633623,2.68,1175,178.5131337813073,140.85714285714286
1966-03-31 00:00:00+00:00,24,1204.777103,2.64,1225,178.5131337813073,146
1966-03-31 00:00:00+00:00,30,1506.29484,2.31,1525,178.5131337813073,176.85714285714286
1966-03-31 00:00:00+00:00,40,2017.226866,1.976666667,2025,178.5131337813073,228.28571428571428
1966-03-31 00:00:00+00:00,50,2523.575199,1.74,2525,178.5131337813073,279.7142857142857
1966-03-31 00:00:00+00:00,60,3030.413834,1.6,3025,178.5131337813073,331.1428571428571
1966-03-31 00:00:00+00:00,70,3539.432657,1.53,3525,178.5131337813073,382.57142857142856
1966-03-31 00:00:00+00:00,81,4052.68366,1.52,4075,178.5131337813073,439.1428571428571
1966-03-31 00:00:00+00:00,85,4258.307393,1.53,4275,178.5131337813073,459.71428571428567
1966-04-30 00:00:00+00:00,0,16.44204917,5.2522,25,179.6703028187451,22.571428571428573
1966-04-30 00:00:00+00:00,1,71.29058335,5.156,75,179.6703028187451,27.714285714285715
1966-04-30 00:00:00+00:00,2,120.5690862,4.92,125,179.6703028187451,32.857142857142854
1966-04-30 00:00:00+00:00,3,170.6163946,4.192,175,179.6703028187451,38
1966-04-30 00:00:00+00:00,4,216.4691733,3.59,225,179.6703028187451,43.14285714285714
1966-04-30 00:00:00+00:00,5,269.2834583,3.478,275,179.6703028187451,48.28571428571429
1966-04-30 00:00:00+00:00,6,302.8149818,3.443333333,325,179.6703028187451,53.42857142857143
1966-04-30 00:00:00+00:00,7,393.7484492,3.505,375,179.6703028187451,58.57142857142857
1966-04-30 00:00:00+00:00,8,403.8517482,3.52,425,179.6703028187451,63.714285714285715
1966-04-30 00:00:00+00:00,9,493.8190075,3.525,475,179.6703028187451,68.85714285714286
1966-04-30 00:00:00+00:00,11,593.9384893,3.46,575,179.6703028187451,79.14285714285714
1966-04-30 00:00:00+00:00,12,601.0175849,3.47,625,179.6703028187451,84.28571428571428
1966-04-30 00:00:00+00:00,15,796.3447892,3.23,775,179.6703028187451,99.71428571428571
1966-04-30 00:00:00+00:00,16,800.3924775,3.2,825,179.6703028187451,104.85714285714286
1966-04-30 00:00:00+00:00,19,995.9056962,2.95,975,179.6703028187451,120.28571428571429
1966-04-30 00:00:00+00:00,20,1004.010633,2.9,1025,179.6703028187451,125.42857142857143
1966-04-30 00:00:00+00:00,23,1194.640799,2.65,1175,179.6703028187451,140.85714285714286
1966-04-30 00:00:00+00:00,24,1202.752739,2.6,1225,179.6703028187451,146
1966-04-30 00:00:00+00:00,29,1496.139765,2.34,1475,179.6703028187451,171.71428571428572
1966-04-30 00:00:00+00:00,30,1504.262266,2.29,1525,179.6703028187451,176.85714285714286
1966-04-30 00:00:00+00:00,39,1997.545254,1.98,1975,179.6703028187451,223.14285714285714
1966-04-30 00:00:00+00:00,40,2011.794834,1.98,2025,179.6703028187451,228.28571428571428
1966-04-30 00:00:00+00:00,50,2516.434381,1.74,2525,179.6703028187451,279.7142857142857
1966-04-30 00:00:00+00:00,60,3027.349413,1.59,3025,179.6703028187451,331.1428571428571
1966-04-30 00:00:00+00:00,71,3551.742524,1.54,3575,179.6703028187451,387.7142857142857
1966-04-30 00:00:00+00:00,81,4062.966682,1.52,4075,179.6703028187451,439.1428571428571
1966-04-30 00:00:00+00:00,85,4278.886427,1.52,4275,179.6703028187451,459.71428571428567
1966-06-30 00:00:00+00:00,0,18.01027809,8.091111111,25,182.02321319486867,22.571428571428573
1966-06-30 00:00:00+00:00,1,75.96861927,5.649074074,75,182.02321319486867,27.714285714285715
1966-06-30 00:00:00+00:00,2,125.6488733,4.849074074,125,182.02321319486867,32.857142857142854
1966-06-30 00:00:00+00:00,3,174.8729225,4.100555556,175,182.02321319486867,38
1966-06-30 00:00:00+00:00,4,225.7583627,3.567777778,225,182.02321319486867,43.14285714285714
1966-06-30 00:00:00+00:00,5,279.2063435,3.42125,275,182.02321319486867,48.28571428571429
1966-06-30 00:00:00+00:00,6,302.142938,3.403333333,325,182.02321319486867,53.42857142857143
1966-06-30 00:00:00+00:00,7,386.336076,3.465,375,182.02321319486867,58.57142857142857
1966-06-30 00:00:00+00:00,8,410.591185,3.523333333,425,182.02321319486867,63.714285714285715
1966-06-30 00:00:00+00:00,9,477.1364574,3.54,475,182.02321319486867,68.85714285714286
1966-06-30 00:00:00+00:00,10,508.6471468,3.496666667,525,182.02321319486867,74
1966-06-30 00:00:00+00:00,11,578.2583705,3.415,575,182.02321319486867,79.14285714285714
1966-06-30 00:00:00+00:00,12,604.054618,3.4,625,182.02321319486867,84.28571428571428
1966-06-30 00:00:00+00:00,14,721.4260872,3.3,725,182.02321319486867,94.57142857142857
1966-06-30 00:00:00+00:00,15,770.0174193,3.25,775,182.02321319486867,99.71428571428571
1966-06-30 00:00:00+00:00,16,808.4916953,3.24,825,182.02321319486867,104.85714285714286
1966-06-30 00:00:00+00:00,17,886.4662324,3.06,875,182.02321319486867,110
1966-06-30 00:00:00+00:00,18,933.0751048,3.02,925,182.02321319486867,115.14285714285715
1966-06-30 00:00:00+00:00,19,972.5925389,2.95,975,182.02321319486867,120.28571428571429
1966-06-30 00:00:00+00:00,20,1011.103819,2.91,1025,182.02321319486867,125.42857142857143
1966-06-30 00:00:00+00:00,21,1071.915615,2.77,1075,182.02321319486867,130.57142857142856
1966-06-30 00:00:00+00:00,22,1121.609299,2.74,1125,182.02321319486867,135.71428571428572
1966-06-30 00:00:00+00:00,23,1171.304856,2.69,1175,182.02321319486867,140.85714285714286
1966-06-30 00:00:00+00:00,24,1213.910309,2.61,1225,182.02321319486867,146
1966-06-30 00:00:00+00:00,27,1351.917075,2.46,1375,182.02321319486867,161.42857142857142
1966-06-30 00:00:00+00:00,28,1411.833144,2.41,1425,182.02321319486867,166.57142857142858
1966-06-30 00:00:00+00:00,29,1461.596477,2.35,1475,182.02321319486867,171.71428571428572
1966-06-30 00:00:00+00:00,30,1518.483036,2.3,1525,182.02321319486867,176.85714285714286
1966-06-30 00:00:00+00:00,35,1794.987434,2.07,1775,182.02321319486867,202.57142857142856
1966-06-30 00:00:00+00:00,37,1898.790674,2.06,1875,182.02321319486867,212.85714285714283
1966-06-30 00:00:00+00:00,39,1951.720789,1.99,1975,182.02321319486867,223.14285714285714
1966-06-30 00:00:00+00:00,40,2027.066708,1.97,2025,182.02321319486867,228.28571428571428
1966-06-30 00:00:00+00:00,47,2387.866535,1.81,2375,182.02321319486867,264.2857142857143
1966-06-30 00:00:00+00:00,49,2456.220567,1.76,2475,182.02321319486867,274.57142857142856
1966-06-30 00:00:00+00:00,57,2877.013738,1.64,2875,182.02321319486867,315.7142857142857
1966-06-30 00:00:00+00:00,59,2989.496803,1.59,2975,182.02321319486867,326
1966-06-30 00:00:00+00:00,67,3367.240865,1.54,3375,182.02321319486867,367.14285714285717
1966-06-30 00:00:00+00:00,70,3504.573707,1.52,3525,182.02321319486867,382.57142857142856
1966-06-30 00:00:00+00:00,77,3859.565498,1.52,3875,182.02321319486867,418.57142857142856
1966-06-30 00:00:00+00:00,80,4037.269306,1.51,4025,182.02321319486867,434
1966-06-30 00:00:00+00:00,81,4073.237745,1.5,4075,182.02321319486867,439.1428571428571
1966-06-30 00:00:00+00:00,84,4241.850723,1.52,4225,182.02321319486867,454.5714285714286
1966-08-31 00:00:00+00:00,0,14.16662734,11.91185714,25,184.41469587224015,22.571428571428573
1966-08-31 00:00:00+00:00,1,64.50754224,5.958571429,75,184.41469587224015,27.714285714285715
1966-08-31 00:00:00+00:00,2,112.831045,4.769285714,125,184.41469587224015,32.857142857142854
1966-08-31 00:00:00+00:00,3,165.3158072,4.404285714,175,184.41469587224015,38
1966-08-31 00:00:00+00:00,4,203.622047,3.93,225,184.41469587224015,43.14285714285714
1966-08-31 00:00:00+00:00,5,253.7571389,3.611428571,275,184.41469587224015,48.28571428571429
1966-08-31 00:00:00+00:00,6,302.8149817,3.476666667,325,184.41469587224015,53.42857142857143
1966-08-31 00:00:00+00:00,7,353.3215047,3.43,375,184.41469587224015,58.57142857142857
1966-08-31 00:00:00+00:00,8,408.1822588,3.51,425,184.41469587224015,63.714285714285715
1966-08-31 00:00:00+00:00,9,489.7703561,3.52,475,184.41469587224015,68.85714285714286
1966-08-31 00:00:00+00:00,10,511.6749295,3.493333333,525,184.41469587224015,74
1966-08-31 00:00:00+00:00,11,589.8860919,3.5,575,184.41469587224015,79.14285714285714
1966-08-31 00:00:00+00:00,12,606.0709167,3.45,625,184.41469587224015,84.28571428571428
1966-08-31 00:00:00+00:00,14,705.2206417,3.35,725,184.41469587224015,94.57142857142857
1966-08-31 00:00:00+00:00,15,792.2863398,3.21,775,184.41469587224015,99.71428571428571
1966-08-31 00:00:00+00:00,16,808.486785,3.09,825,184.41469587224015,104.85714285714286
1966-08-31 00:00:00+00:00,17,885.4438754,3.05,875,184.41469587224015,110
1966-08-31 00:00:00+00:00,19,992.8547286,2.905,975,184.41469587224015,120.28571428571429
1966-08-31 00:00:00+00:00,20,1011.097675,2.88,1025,184.41469587224015,125.42857142857143
1966-08-31 00:00:00+00:00,21,1066.835176,2.8,1075,184.41469587224015,130.57142857142856
1966-08-31 00:00:00+00:00,23,1193.613676,2.635,1175,184.41469587224015,140.85714285714286
1966-08-31 00:00:00+00:00,24,1213.902929,2.61,1225,184.41469587224015,146
1966-08-31 00:00:00+00:00,26,1337.690981,2.47,1325,184.41469587224015,156.2857142857143
1966-08-31 00:00:00+00:00,29,1494.092153,2.34,1475,184.41469587224015,171.71428571428572
1966-08-31 00:00:00+00:00,30,1518.473799,2.32,1525,184.41469587224015,176.85714285714286
1966-08-31 00:00:00+00:00,36,1801.071907,2.07,1825,184.41469587224015,207.71428571428572
1966-08-31 00:00:00+00:00,39,1995.487562,1.955,1975,184.41469587224015,223.14285714285714
1966-08-31 00:00:00+00:00,40,2027.054363,1.96,2025,184.41469587224015,228.28571428571428
1966-08-31 00:00:00+00:00,49,2489.369938,1.75,2475,184.41469587224015,274.57142857142856
1966-08-31 00:00:00+00:00,59,2990.501388,1.6,2975,184.41469587224015,326
1966-08-31 00:00:00+00:00,60,3000.729926,1.6,3025,184.41469587224015,331.1428571428571
1966-08-31 00:00:00+00:00,69,3496.351025,1.53,3475,184.41469587224015,377.42857142857144
1966-08-31 00:00:00+00:00,70,3510.703449,1.53,3525,184.41469587224015,382.57142857142856
1966-08-31 00:00:00+00:00,80,4014.125342,1.515,4025,184.41469587224015,434
1966-08-31 00:00:00+00:00,84,4218.170703,1.51,4225,184.41469587224015,454.5714285714286
1966-09-30 00:00:00+00:00,0,17.5854296,11.157,25,185.571864909678,22.571428571428573
1966-09-30 00:00:00+00:00,1,78.7741203,5.1525,75,185.571864909678,27.714285714285715
1966-09-30 00:00:00+00:00,2,128.811291,4.3975,125,185.571864909678,32.857142857142854
1966-09-30 00:00:00+00:00,3,178.7764496,3.9375,175,185.571864909678,38
1966-09-30 00:00:00+00:00,4,232.6249987,3.5125,225,185.571864909678,43.14285714285714
1966-09-30 00:00:00+00:00,5,297.5125113,3.43,275,185.571864909678,48.28571428571429
1966-09-30 00:00:00+00:00,7,397.0310251,3.47,375,185.571864909678,58.57142857142857
1966-09-30 00:00:00+00:00,9,497.8609999,3.46,475,185.571864909678,68.85714285714286
1966-09-30 00:00:00+00:00,10,503.9282809,3.47,525,185.571864909678,74
1966-09-30 00:00:00+00:00,11,598.9926291,3.4,575,185.571864909678,79.14285714285714
1966-09-30 00:00:00+00:00,12,605.0630016,3.4,625,185.571864909678,84.28571428571428
1966-09-30 00:00:00+00:00,15,763.9420178,3.2,775,185.571864909678,99.71428571428571
1966-09-30 00:00:00+00:00,16,806.4665578,3.17,825,185.571864909678,104.85714285714286
1966-09-30 00:00:00+00:00,19,958.4044868,2.98,975,185.571864909678,120.28571428571429
1966-09-30 00:00:00+00:00,20,1009.076735,2.87,1025,185.571864909678,125.42857142857143
1966-09-30 00:00:00+00:00,23,1155.074701,2.68,1175,185.571864909678,140.85714285714286
1966-09-30 00:00:00+00:00,24,1211.881284,2.6,1225,185.571864909678,146
1966-09-30 00:00:00+00:00,29,1451.437548,2.35,1475,185.571864909678,171.71428571428572
1966-09-30 00:00:00+00:00,30,1513.403264,2.29,1525,185.571864909678,176.85714285714286
1966-09-30 00:00:00+00:00,38,1944.591868,1.98,1925,185.571864909678,218
1966-09-30 00:00:00+00:00,40,2003.645579,1.93,2025,185.571864909678,228.28571428571428
1966-09-30 00:00:00+00:00,48,2438.871275,1.76,2425,185.571864909678,269.42857142857144
1966-09-30 00:00:00+00:00,58,2935.288838,1.62,2925,185.571864909678,320.8571428571429
1966-09-30 00:00:00+00:00,68,3432.816988,1.54,3425,185.571864909678,372.2857142857143
1966-09-30 00:00:00+00:00,78,3936.581728,1.51,3925,185.571864909678,423.7142857142857
1966-09-30 00:00:00+00:00,82,4141.072972,1.51,4125,185.571864909678,444.2857142857143
1966-11-30 00:00:00+00:00,0,16.35077188,7.748694444,25,187.92477528580156,22.571428571428573
1966-11-30 00:00:00+00:00,1,72.70786067,6.844166667,75,187.92477528580156,27.714285714285715
1966-11-30 00:00:00+00:00,2,121.4339417,4.235833333,125,187.92477528580156,32.857142857142854
1966-11-30 00:00:00+00:00,3,170.8204211,3.973333333,175,187.92477528580156,38
1966-11-30 00:00:00+00:00,4,218.2717804,3.648333333,225,187.92477528580156,43.14285714285714
1966-11-30 00:00:00+00:00,5,270.3264647,3.465,275,187.92477528580156,48.28571428571429
1966-11-30 00:00:00+00:00,6,302.8155941,3.443333333,325,187.92477528580156,53.42857142857143
1966-11-30 00:00:00+00:00,7,381.619063,3.475,375,187.92477528580156,58.57142857142857
1966-11-30 00:00:00+00:00,8,402.8421111,3.46,425,187.92477528580156,63.714285714285715
1966-11-30 00:00:00+00:00,9,482.1885197,3.48,475,187.92477528580156,68.85714285714286
1966-11-30 00:00:00+00:00,10,503.9277137,3.47,525,187.92477528580156,74
1966-11-30 00:00:00+00:00,12,604.0505211,3.356666667,625,187.92477528580156,84.28571428571428
1966-11-30 00:00:00+00:00,16,800.8963165,3.12,825,187.92477528580156,104.85714285714286
1966-11-30 00:00:00+00:00,20,1001.980575,2.85,1025,187.92477528580156,125.42857142857143
1966-11-30 00:00:00+00:00,24,1202.749089,2.585,1225,187.92477528580156,146
1966-11-30 00:00:00+00:00,30,1504.765651,2.3,1525,187.92477528580156,176.85714285714286
1966-11-30 00:00:00+00:00,40,2008.733871,1.955,2025,187.92477528580156,228.28571428571428
1966-11-30 00:00:00+00:00,50,2518.47569,1.74,2525,187.92477528580156,279.7142857142857
1966-11-30 00:00:00+00:00,60,3029.395437,1.59,3025,187.92477528580156,331.1428571428571
1966-11-30 00:00:00+00:00,70,3540.463408,1.53,3525,187.92477528580156,382.57142857142856
1966-11-30 00:00:00+00:00,81,4053.717516,1.48,4075,187.92477528580156,439.1428571428571
1966-11-30 00:00:00+00:00,85,4259.342487,1.52,4275,187.92477528580156,459.71428571428567
1966-12-31 00:00:00+00:00,0,17.56521253,6.744,25,189.1205166244873,22.571428571428573
1966-12-31 00:00:00+00:00,1,80.70776683,6.4725,75,189.1205166244873,27.714285714285715
1966-12-31 00:00:00+00:00,2,128.0372404,4.47,125,189.1205166244873,32.857142857142854
1966-12-31 00:00:00+00:00,3,176.5888432,4.05125,175,189.1205166244873,38
1966-12-31 00:00:00+00:00,4,233.1291551,3.6975,225,189.1205166244873,43.14285714285714
1966-12-31 00:00:00+00:00,5,289.6841371,3.575,275,189.1205166244873,48.28571428571429
1966-12-31 00:00:00+00:00,7,388.9462446,3.47,375,189.1205166244873,58.57142857142857
1966-12-31 00:00:00+00:00,9,489.0140912,3.49,475,189.1205166244873,68.85714285714286
1966-12-31 00:00:00+00:00,11,579.2686333,3.415,575,189.1205166244873,79.14285714285714
1966-12-31 00:00:00+00:00,15,777.6099521,3.205,775,189.1205166244873,99.71428571428571
1966-12-31 00:00:00+00:00,18,949.285049,2.97,925,189.1205166244873,115.14285714285715
1966-12-31 00:00:00+00:00,19,992.8592509,2.88,975,189.1205166244873,120.28571428571429
1966-12-31 00:00:00+00:00,22,1140.87589,2.7,1125,189.1205166244873,135.71428571428572
1966-12-31 00:00:00+00:00,23,1191.59029,2.63,1175,189.1205166244873,140.85714285714286
1966-12-31 00:00:00+00:00,28,1433.15669,2.39,1425,189.1205166244873,166.57142857142858
1966-12-31 00:00:00+00:00,29,1491.051434,2.33,1475,189.1205166244873,171.71428571428572
1966-12-31 00:00:00+00:00,38,1932.376499,1.99,1925,189.1205166244873,218
1966-12-31 00:00:00+00:00,39,1994.478441,1.95,1975,189.1205166244873,223.14285714285714
1966-12-31 00:00:00+00:00,49,2499.076409,1.74,2475,189.1205166244873,274.57142857142856
1966-12-31 00:00:00+00:00,60,3009.949788,1.6,3025,189.1205166244873,331.1428571428571
1966-12-31 00:00:00+00:00,70,3523.022396,1.54,3525,189.1205166244873,382.57142857142856
1966-12-31 00:00:00+00:00,80,4042.40113,1.51,4025,189.1205166244873,434
1966-12-31 00:00:00+00:00,85,4256.243736,1.52,4275,189.1205166244873,459.71428571428567
1967-01-31 00:00:00+00:00,0,16.72227452,5.544666667,25,190.31625796317303,22.571428571428573
1967-01-31 00:00:00+00:00,1,73.22407621,5.529,75,190.31625796317303,27.714285714285715
1967-01-31 00:00:00+00:00,2,119.8398144,5.1,125,190.31625796317303,32.857142857142854
1967-01-31 00:00:00+00:00,3,167.2508518,4.282,175,190.31625796317303,38
1967-01-31 00:00:00+00:00,4,215.8791871,3.869,225,190.31625796317303,43.14285714285714
1967-01-31 00:00:00+00:00,5,264.4344295,3.6275,275,190.31625796317303,48.28571428571429
1967-01-31 00:00:00+00:00,6,301.2988209,3.555,325,190.31625796317303,53.42857142857143
1967-01-31 00:00:00+00:00,7,362.4216947,3.496666667,375,190.31625796317303,58.57142857142857
1967-01-31 00:00:00+00:00,8,401.829222,3.485,425,190.31625796317303,63.714285714285715
1967-01-31 00:00:00+00:00,9,466.5209143,3.523333333,475,190.31625796317303,68.85714285714286
1967-01-31 00:00:00+00:00,10,502.4082197,3.48,525,190.31625796317303,74
1967-01-31 00:00:00+00:00,11,565.6148213,3.44,575,190.31625796317303,79.14285714285714
1967-01-31 00:00:00+00:00,15,777.6105507,3.21,775,190.31625796317303,99.71428571428571
1967-01-31 00:00:00+00:00,19,975.6327446,2.94,975,190.31625796317303,120.28571428571429
1967-01-31 00:00:00+00:00,23,1175.362246,2.67,1175,190.31625796317303,140.85714285714286
1967-01-31 00:00:00+00:00,29,1477.848366,2.335,1475,190.31625796317303,171.71428571428572
1967-01-31 00:00:00+00:00,39,1983.281562,1.975,1975,190.31625796317303,223.14285714285714
1967-01-31 00:00:00+00:00,49,2498.063458,1.74,2475,190.31625796317303,274.57142857142856
1967-01-31 00:00:00+00:00,60,3010.9819,1.6,3025,190.31625796317303,331.1428571428571
1967-01-31 00:00:00+00:00,70,3532.260768,1.52,3525,190.31625796317303,382.57142857142856
1967-01-31 00:00:00+00:00,81,4062.966682,1.52,4075,190.31625796317303,439.1428571428571
1967-01-31 00:00:00+00:00,85,4276.829092,1.51,4275,190.31625796317303,459.71428571428567
1967-02-28 00:00:00+00:00,0,15.78974237,5.325,25,191.39628239811503,22.571428571428573
1967-02-28 00:00:00+00:00,1,72.33320093,5.255,75,191.39628239811503,27.714285714285715
1967-02-28 00:00:00+00:00,2,120.5690829,5.0125,125,191.39628239811503,32.857142857142854
1967-02-28 00:00:00+00:00,3,170.0275082,4.32375,175,191.39628239811503,38
1967-02-28 00:00:00+00:00,4,216.7719677,3.935,225,191.39628239811503,43.14285714285714
1967-02-28 00:00:00+00:00,5,269.7377989,3.7025,275,191.39628239811503,48.28571428571429
1967-02-28 00:00:00+00:00,6,301.8050158,3.6,325,191.39628239811503,53.42857142857143
1967-02-28 00:00:00+00:00,7,385.1584925,3.545,375,191.39628239811503,58.57142857142857
